sequential
dense: Dense_1 [ 1, ][ 1, ] relu
dense: Dense_2 [ 1, ][ 2, ] relu
dense: Dense_3 [ 2, ][ 1, ] linear
Epoch: 171, batch index: 96 Loss: [	1.589601	]

Epoch: 172, batch index: 146 Loss: [	0.968271	]

Epoch: 173, batch index: 152 Loss: [	0.713889	]

Epoch: 174, batch index: 11 Loss: [	1.529334	]

Epoch: 175, batch index: 71 Loss: [	0.682834	]

Epoch: 176, batch index: 104 Loss: [	1.564430	]

Epoch: 177, batch index: 94 Loss: [	1.328818	]

Epoch: 178, batch index: 195 Loss: [	1.021310	]

Epoch: 179, batch index: 158 Loss: [	0.792100	]

Epoch: 180, batch index: 86 Loss: [	0.312533	]

Epoch: 181, batch index: 83 Loss: [	0.568414	]

Epoch: 182, batch index: 233 Loss: [	0.706002	]

Epoch: 183, batch index: 165 Loss: [	0.395205	]

Epoch: 184, batch index: 45 Loss: [	1.136867	]

Epoch: 185, batch index: 118 Loss: [	0.987450	]

Epoch: 186, batch index: 157 Loss: [	1.105808	]

Epoch: 187, batch index: 72 Loss: [	0.905620	]

Epoch: 188, batch index: 233 Loss: [	0.653371	]

Epoch: 189, batch index: 208 Loss: [	0.454170	]

Epoch: 190, batch index: 112 Loss: [	1.286384	]

Epoch: 191, batch index: 116 Loss: [	0.651781	]

Epoch: 192, batch index: 209 Loss: [	0.442018	]

Epoch: 193, batch index: 170 Loss: [	1.461854	]

Epoch: 194, batch index: 196 Loss: [	0.452206	]

Epoch: 195, batch index: 152 Loss: [	0.553690	]

Epoch: 196, batch index: 108 Loss: [	0.609141	]

Epoch: 197, batch index: 43 Loss: [	1.010538	]

Epoch: 198, batch index: 217 Loss: [	0.607478	]

Epoch: 199, batch index: 179 Loss: [	0.837783	]

Epoch: 200, batch index: 0 Loss: [	0.514061	]

Epoch: 201, batch index: 94 Loss: [	1.069236	]

Epoch: 202, batch index: 217 Loss: [	0.594510	]

Epoch: 203, batch index: 159 Loss: [	0.820263	]

Epoch: 204, batch index: 135 Loss: [	0.764835	]

Epoch: 205, batch index: 3 Loss: [	0.817447	]

Epoch: 206, batch index: 233 Loss: [	0.536874	]

Epoch: 207, batch index: 105 Loss: [	1.452972	]

Epoch: 208, batch index: 119 Loss: [	0.655449	]

Epoch: 209, batch index: 174 Loss: [	0.671337	]

Epoch: 210, batch index: 179 Loss: [	0.744958	]

Epoch: 211, batch index: 168 Loss: [	0.708974	]

Epoch: 212, batch index: 72 Loss: [	0.683446	]

Epoch: 213, batch index: 204 Loss: [	0.421071	]

Epoch: 214, batch index: 223 Loss: [	0.507877	]

Epoch: 215, batch index: 16 Loss: [	0.501206	]

Epoch: 216, batch index: 45 Loss: [	0.850064	]

Epoch: 217, batch index: 95 Loss: [	0.874128	]

Epoch: 218, batch index: 246 Loss: [	0.609142	]

Epoch: 219, batch index: 220 Loss: [	0.545326	]

Epoch: 220, batch index: 176 Loss: [	0.423460	]

Epoch: 221, batch index: 185 Loss: [	0.534283	]

Epoch: 222, batch index: 87 Loss: [	0.252910	]

Epoch: 223, batch index: 81 Loss: [	0.348889	]

Epoch: 224, batch index: 213 Loss: [	0.763730	]

Epoch: 225, batch index: 246 Loss: [	0.567625	]

Epoch: 226, batch index: 164 Loss: [	0.279068	]

Epoch: 227, batch index: 47 Loss: [	0.767486	]

Epoch: 228, batch index: 20 Loss: [	0.838022	]

Epoch: 229, batch index: 224 Loss: [	0.727296	]

Epoch: 230, batch index: 192 Loss: [	0.625055	]

Epoch: 231, batch index: 246 Loss: [	0.538384	]

